id,novelId,taskId,runId,stepIdempotencyKey,nodeKey,promptAssetKey,promptVersion,modelRoute,provider,model,status,attributionStatus,durationMs,promptTokens,completionTokens,totalTokens,metadataJson,recordedAt,createdAt
cmr2yr94i06pvv16zxxsn4qfb,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,32931,3000,1423,4423,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-ab2d86b1-a562-46e6-9c09-c1ad8bf681af"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:47:24.016+00:00,2026-07-02T03:47:24.018+00:00
cmr2ytrmo06r8v16zj0y5pwdy,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,116758,4058,4939,8997,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-f50f06fb-2a88-4d7b-98ba-223cb908f4d3"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:49:21.311+00:00,2026-07-02T03:49:21.312+00:00
cmr2yu78f06rlv16zgxe20zeb,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,20203,2605,1048,3653,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-f50f06fb-2a88-4d7b-98ba-223cb908f4d3"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:49:41.534+00:00,2026-07-02T03:49:41.535+00:00
cmr2yw94g06szv16ztdgw9qpu,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,95129,4099,4196,8295,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-efb98bb3-4330-4223-b90a-acf09875e9f9"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:51:17.294+00:00,2026-07-02T03:51:17.296+00:00
cmr2ywdoc06t0v16z77w51io9,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,5861,2580,261,2841,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-efb98bb3-4330-4223-b90a-acf09875e9f9"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:51:23.195+00:00,2026-07-02T03:51:23.196+00:00
cmr2yyerh06ulv16zv69yq14w,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,94121,4178,3828,8006,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-04aa7537-e521-4853-8be6-9563624c23df"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:52:57.916+00:00,2026-07-02T03:52:57.917+00:00
cmr2yz2fm06v2v16zkcn81bh9,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,30651,2626,1677,4303,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-04aa7537-e521-4853-8be6-9563624c23df"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:53:28.593+00:00,2026-07-02T03:53:28.594+00:00
cmr2z1i5606x3v16zi5uxnvv1,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,113022,4148,5682,9830,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-67bd6248-145d-4156-bd58-c0289b9cc78a"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:55:22.264+00:00,2026-07-02T03:55:22.266+00:00
cmr2z24dq06xmv16zaw65kccb,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,28781,2457,1333,3790,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-67bd6248-145d-4156-bd58-c0289b9cc78a"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:55:51.085+00:00,2026-07-02T03:55:51.086+00:00
cmr2z5jnv070pv16zmgosu9z3,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,158772,4125,9818,13943,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-e9e2f69f-21df-43b2-aaa0-8299a17676b1"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:58:30.858+00:00,2026-07-02T03:58:30.859+00:00
cmr2z65j5071av16z8rkaeurz,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,28287,2965,1440,4405,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-e9e2f69f-21df-43b2-aaa0-8299a17676b1"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T03:58:59.200+00:00,2026-07-02T03:58:59.201+00:00
cmr2z7z4t0735v16ztvh30oiq,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,84101,4163,3695,7858,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b686b938-1c62-4915-b122-b16a9a51c05f"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:00:24.220+00:00,2026-07-02T04:00:24.221+00:00
cmr2z8o4s073sv16zzbxbt8ly,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,32360,2741,1743,4484,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b686b938-1c62-4915-b122-b16a9a51c05f"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:00:56.618+00:00,2026-07-02T04:00:56.620+00:00
cmr2zb4nx0769v16zfx1191pq,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,114707,4163,6572,10735,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b686b938-1c62-4915-b122-b16a9a51c05f"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:02:51.356+00:00,2026-07-02T04:02:51.357+00:00
cmr2zbm3f076lv16zra7q2hiw,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,22568,2409,1363,3772,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b686b938-1c62-4915-b122-b16a9a51c05f"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:03:13.943+00:00,2026-07-02T04:03:13.947+00:00
cmr2zcuf6077yv16zktj7kyp0,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,56605,4102,3213,7315,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b28bde66-a7cf-4e22-8c9a-54833ffe827e"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:04:11.392+00:00,2026-07-02T04:04:11.394+00:00
cmr2zd5u8078bv16z2vppdw7w,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,14774,2725,922,3647,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-b28bde66-a7cf-4e22-8c9a-54833ffe827e"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:04:26.191+00:00,2026-07-02T04:04:26.192+00:00
cmr2zewkz07aiv16zcfauy68r,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,80415,4143,4652,8795,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:05:47.506+00:00,2026-07-02T04:05:47.507+00:00
cmr2zfjis07b9v16zwd34su8i,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,29704,2868,2915,5783,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:06:17.235+00:00,2026-07-02T04:06:17.236+00:00
cmr2zh8ql07d3v16zn1tm0zi9,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,79302,4123,5095,9218,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:07:36.572+00:00,2026-07-02T04:07:36.573+00:00
cmr2zi5gi07e7v16zhebw4yws,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,42383,2468,2885,5353,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:08:18.977+00:00,2026-07-02T04:08:18.978+00:00
cmr2zid7h07elv16zy3i0pdwo,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,10026,904,882,1786,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:08:29.020+00:00,2026-07-02T04:08:29.021+00:00
cmr2zjh0r07fpv16zav1650p1,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,51576,4150,4045,8195,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:09:20.617+00:00,2026-07-02T04:09:20.619+00:00
cmr2zjrx007g3v16zs3nazlpi,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,14098,2327,1041,3368,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:09:34.739+00:00,2026-07-02T04:09:34.740+00:00
cmr2zkuyn07hov16z4q6g6lw6,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,49501,4178,3146,7324,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6336d9dd-b8f6-4283-ad3f-4d7dc12269c6"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:10:25.342+00:00,2026-07-02T04:10:25.343+00:00
cmr2zl2mo07hpv16zsj8d6lec,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,9910,2498,636,3134,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-6336d9dd-b8f6-4283-ad3f-4d7dc12269c6"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:10:35.279+00:00,2026-07-02T04:10:35.280+00:00
cmr2zmet807jtv16zn3mq1089,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:volume_chapter_detail_bundle_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_detail_bundle_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,61393,4159,3746,7905,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-23547599-7724-4791-9789-d65168fbc74e"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-02T04:11:37.722+00:00,2026-07-02T04:11:37.724+00:00
